timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orig_time
2025-10-11 09:58:29,0.13,-0.2,1.0,4.22,6.37,0.01,15:55:31
2025-10-11 09:58:29,0.17,-0.21,0.99,4.18,6.4,0.17,15:55:31
2025-10-11 09:58:30,0.14,-0.22,0.98,4.46,6.23,0.07,15:55:31
2025-10-11 09:58:30,0.14,-0.18,1.05,-0.21,6.22,0.13,15:55:31
2025-10-11 09:58:30,0.14,-0.2,1.05,0.18,6.33,0.09,15:55:32
2025-10-11 09:58:30,0.16,-0.21,1.01,5.38,6.23,0.1,15:55:32
2025-10-11 09:58:30,0.14,-0.19,0.98,5.07,6.28,0.09,15:55:32
2025-10-11 09:58:30,0.14,-0.21,0.98,5.13,6.21,0.18,15:55:32
2025-10-11 09:58:30,0.16,-0.19,1.04,1.05,6.22,0.18,15:55:33
2025-10-11 09:58:30,0.13,-0.21,0.99,4.82,6.35,0.15,15:55:33
2025-10-11 09:58:30,0.15,-0.19,0.99,4.51,6.33,0.17,15:55:33
2025-10-11 09:58:30,0.16,-0.2,1.02,5.16,6.35,0.2,15:55:33
2025-10-11 09:58:30,0.17,-0.22,1.02,4.81,6.24,0.12,15:55:34
2025-10-11 09:58:30,0.16,-0.2,1.03,1.87,6.35,0.05,15:55:34
2025-10-11 09:58:31,0.15,-0.2,1.01,4.59,6.25,0.09,15:55:34
2025-10-11 09:58:31,0.14,-0.21,1.03,4.64,6.26,0.12,15:55:34
2025-10-11 09:58:31,0.17,-0.2,1.0,4.19,6.32,0.11,15:55:35
2025-10-11 09:58:31,0.14,-0.2,1.0,4.97,6.21,0.09,15:55:35
2025-10-11 09:58:31,0.15,-0.18,1.01,4.14,6.3,0.2,15:55:35
2025-10-11 09:58:31,0.17,-0.2,1.01,3.65,6.39,0.1,15:55:35
2025-10-11 09:58:31,0.16,-0.18,1.0,3.59,6.35,0.18,15:55:36
2025-10-11 09:58:31,0.14,-0.19,1.03,4.1,6.33,0.06,15:55:36
2025-10-11 09:58:31,0.17,-0.21,1.03,4.0,6.27,0.04,15:55:36
2025-10-11 09:58:31,0.15,-0.19,1.03,4.0,6.35,0.09,15:55:36
2025-10-11 09:58:31,0.14,-0.2,1.01,3.2,6.35,0.16,15:55:37
2025-10-11 09:58:32,0.13,-0.22,1.03,3.31,6.23,0.11,15:55:37
2025-10-11 09:58:32,0.15,-0.21,1.02,4.34,6.28,0.05,15:55:37
2025-10-11 09:58:32,0.14,-0.21,1.0,3.01,6.36,0.15,15:55:37
2025-10-11 09:58:32,0.16,-0.19,1.01,4.52,6.27,0.1,15:55:38
2025-10-11 09:58:32,0.13,-0.21,1.04,2.4,6.27,0.04,15:55:38
2025-10-11 09:58:32,0.14,-0.19,1.01,2.34,6.35,0.06,15:55:38
2025-10-11 09:58:32,0.15,-0.21,1.02,2.94,6.22,0.16,15:55:38
2025-10-11 09:58:32,0.16,-0.19,1.03,1.66,6.37,0.03,15:55:39
2025-10-11 09:58:32,0.16,-0.18,1.02,2.18,6.33,0.12,15:55:39
2025-10-11 09:58:32,0.15,-0.21,1.02,1.68,6.27,0.08,15:55:39
2025-10-11 09:58:32,0.14,-0.21,0.99,5.32,6.35,0.03,15:55:39
2025-10-11 09:58:32,0.15,-0.19,1.03,0.39,6.24,0.14,15:55:40
2025-10-11 09:58:33,0.14,-0.18,1.05,0.75,6.23,0.09,15:55:40
2025-10-11 09:58:33,0.14,-0.2,1.03,1.11,6.33,0.07,15:55:40
2025-10-11 09:58:33,0.15,-0.18,0.99,5.24,6.3,0.04,15:55:40
2025-10-11 09:58:33,0.15,-0.2,0.99,4.43,6.32,0.08,15:55:41
2025-10-11 09:58:33,0.15,-0.19,1.04,-0.43,6.38,0.02,15:55:41
2025-10-11 09:58:33,0.13,-0.19,1.03,-0.2,6.32,0.09,15:55:41
2025-10-11 09:58:33,0.16,-0.21,1.05,-0.69,6.25,0.12,15:55:41
2025-10-11 09:58:33,0.14,-0.22,0.97,4.54,6.37,0.02,15:55:42
2025-10-11 09:58:33,0.17,-0.2,1.06,-1.05,6.4,0.07,15:55:42
2025-10-11 09:58:33,0.15,-0.18,1.06,-1.6,6.21,0.14,15:55:42
2025-10-11 09:58:33,0.17,-0.18,1.04,-1.52,6.36,0.09,15:55:42
2025-10-11 09:58:34,0.15,-0.21,0.99,4.05,6.34,0.08,15:55:43
2025-10-11 09:58:34,0.16,-0.22,1.06,-2.0,6.26,0.11,15:55:43
2025-10-11 09:58:34,0.14,-0.18,1.03,-1.96,6.34,0.12,15:55:43
2025-10-11 09:58:34,0.15,-0.21,1.03,-2.14,6.26,0.03,15:55:43
2025-10-11 09:58:34,0.14,-0.19,1.04,-3.4,6.29,0.13,15:55:44
2025-10-11 09:58:34,0.16,-0.21,1.06,-2.71,6.33,0.16,15:55:44
2025-10-11 09:58:34,0.13,-0.2,0.96,3.37,6.34,0.18,15:55:44
2025-10-11 09:58:34,0.13,-0.2,1.04,-2.87,6.35,0.08,15:55:44
2025-10-11 09:58:34,0.16,-0.2,1.04,-4.22,6.23,0.11,15:55:45
2025-10-11 09:58:34,0.13,-0.19,1.07,-4.07,6.4,0.13,15:55:45
2025-10-11 09:58:34,0.15,-0.2,0.98,2.57,6.3,0.05,15:55:45
2025-10-11 09:58:34,0.16,-0.18,1.06,-3.37,6.28,0.11,15:55:45
2025-10-11 09:58:35,0.15,-0.2,1.05,-4.65,6.31,0.01,15:55:46
2025-10-11 09:58:35,0.15,-0.2,1.08,-4.78,6.38,0.03,15:55:46
2025-10-11 09:58:35,0.16,-0.18,0.98,1.25,6.24,0.07,15:55:46
2025-10-11 09:58:35,0.16,-0.2,1.04,-4.51,6.35,0.13,15:55:46
2025-10-11 09:58:35,0.15,-0.22,1.05,-4.59,6.36,0.03,15:55:47
2025-10-11 09:58:35,0.15,-0.22,1.06,-4.69,6.31,0.01,15:55:47
2025-10-11 09:58:35,0.15,-0.2,1.07,-4.57,6.32,0.03,15:55:47
2025-10-11 09:58:35,0.14,-0.21,0.95,-0.07,6.31,0.17,15:55:47
2025-10-11 09:58:35,0.14,-0.2,0.97,-1.15,6.23,0.1,15:55:48
2025-10-11 09:58:35,0.15,-0.19,1.09,-5.06,6.33,0.11,15:55:48
2025-10-11 09:58:35,0.17,-0.2,1.08,-4.92,6.36,0.13,15:55:48
2025-10-11 09:58:35,0.13,-0.21,1.06,-4.63,6.37,0.07,15:55:48
2025-10-11 09:58:36,0.17,-0.21,1.07,-5.07,6.28,0.05,15:55:49
2025-10-11 09:58:36,0.14,-0.21,1.07,-4.5,6.25,0.17,15:55:49
2025-10-11 09:58:36,0.15,-0.2,0.97,-1.76,6.21,0.17,15:55:49
2025-10-11 09:58:36,0.16,-0.18,1.09,-4.97,6.39,0.13,15:55:49
2025-10-11 09:58:36,0.14,-0.19,0.94,-3.21,6.2,0.04,15:55:50
2025-10-11 09:58:36,0.15,-0.19,1.09,-5.12,6.3,0.16,15:55:50
2025-10-11 09:58:36,0.15,-0.19,1.07,-4.45,6.29,0.07,15:55:50
2025-10-11 09:58:36,0.15,-0.2,1.09,-4.68,6.2,0.18,15:55:50
2025-10-11 09:58:36,0.14,-0.2,1.07,-4.36,6.35,0.13,15:55:51
2025-10-11 09:58:36,0.16,-0.19,0.96,-3.44,6.25,0.19,15:55:51
2025-10-11 09:58:36,0.14,-0.2,1.09,-4.6,6.37,0.19,15:55:51
2025-10-11 09:58:37,0.17,-0.2,0.93,-3.76,6.23,0.2,15:55:52
2025-10-11 09:58:37,0.16,-0.2,1.07,-4.16,6.37,0.17,15:55:52
2025-10-11 09:58:37,0.17,-0.2,1.08,-4.23,6.3,0.11,15:55:52
2025-10-11 09:58:37,0.14,-0.19,1.09,-3.53,6.28,0.13,15:55:52
2025-10-11 09:58:37,0.14,-0.19,1.08,-3.88,6.24,0.12,15:55:53
2025-10-11 09:58:37,0.14,-0.22,1.09,-3.29,6.31,0.17,15:55:53
2025-10-11 09:58:37,0.14,-0.2,1.1,-3.37,6.26,0.03,15:55:53
2025-10-11 09:58:37,0.15,-0.18,0.95,-4.51,6.3,0.09,15:55:53
2025-10-11 09:58:37,0.15,-0.19,1.08,-2.74,6.29,0.11,15:55:54
2025-10-11 09:58:37,0.15,-0.19,0.93,-4.52,6.37,0.08,15:55:54
2025-10-11 09:58:37,0.16,-0.22,1.07,-2.48,6.35,0.19,15:55:54
2025-10-11 09:58:37,0.15,-0.2,0.92,-5.38,6.32,0.13,15:55:55
2025-10-11 09:58:38,0.15,-0.21,1.1,-1.77,6.39,0.04,15:55:55
2025-10-11 09:58:38,0.13,-0.19,1.09,-2.67,6.33,0.12,15:55:55
2025-10-11 09:58:38,0.17,-0.19,1.08,-2.62,6.39,0.01,15:55:55
2025-10-11 09:58:38,0.15,-0.21,0.93,-4.81,6.34,0.12,15:55:56
2025-10-11 09:58:38,0.15,-0.19,1.09,-1.79,6.26,0.16,15:55:56
2025-10-11 09:58:38,0.15,-0.19,1.08,-1.0,6.35,0.06,15:55:56
2025-10-11 09:58:38,0.16,-0.18,1.1,-0.15,6.39,0.17,15:55:56
2025-10-11 09:58:38,0.13,-0.19,1.07,-0.26,6.2,0.13,15:55:57
2025-10-11 09:58:38,0.15,-0.19,0.94,-4.51,6.39,0.04,15:55:57
2025-10-11 09:58:38,0.16,-0.19,1.09,0.95,6.38,0.11,15:55:57
2025-10-11 09:58:38,0.15,-0.22,1.08,-0.07,6.31,0.0,15:55:57
2025-10-11 09:58:39,0.15,-0.21,1.11,0.61,6.23,0.03,15:55:58
2025-10-11 09:58:39,0.17,-0.19,1.1,0.62,6.34,0.03,15:55:58
2025-10-11 09:58:39,0.15,-0.22,0.91,-4.48,6.32,0.01,15:55:58
2025-10-11 09:58:39,0.15,-0.2,1.1,2.01,6.24,0.19,15:55:58
2025-10-11 09:58:39,0.15,-0.18,1.1,1.48,6.22,0.14,15:55:59
2025-10-11 09:58:39,0.14,-0.19,1.09,2.15,6.26,0.03,15:55:59
2025-10-11 09:58:39,0.17,-0.2,0.93,-3.41,6.36,0.13,15:55:59
2025-10-11 09:58:39,0.15,-0.21,1.1,1.64,6.29,0.2,15:55:59
2025-10-11 09:58:39,0.14,-0.2,1.08,2.28,6.26,0.18,15:56:00
2025-10-11 09:58:39,0.15,-0.19,1.1,2.09,6.37,0.13,15:56:00
2025-10-11 09:58:39,0.14,-0.22,0.91,-2.75,6.22,0.02,15:56:00
2025-10-11 09:58:39,0.16,-0.19,0.9,-1.83,6.33,0.01,15:56:01
2025-10-11 09:58:40,0.14,-0.22,1.1,3.33,6.32,0.07,15:56:01
2025-10-11 09:58:40,0.14,-0.19,1.11,3.78,6.23,0.11,15:56:01
2025-10-11 09:58:40,0.17,-0.22,1.1,3.18,6.25,0.07,15:56:01
2025-10-11 09:58:40,0.14,-0.2,1.11,3.99,6.24,0.07,15:56:02
2025-10-11 09:58:40,0.16,-0.22,1.1,3.98,6.32,0.18,15:56:02
2025-10-11 09:58:40,0.15,-0.19,1.09,4.42,6.31,0.06,15:56:02
2025-10-11 09:58:40,0.15,-0.2,0.89,-0.83,6.31,0.19,15:56:02
2025-10-11 09:58:40,0.17,-0.19,0.9,0.6,6.25,0.19,15:56:03
2025-10-11 09:58:40,0.13,-0.2,1.1,4.82,6.29,0.06,15:56:03
2025-10-11 09:58:40,0.16,-0.21,1.08,4.57,6.26,0.15,15:56:03
2025-10-11 09:58:40,0.14,-0.18,1.08,4.32,6.29,0.02,15:56:03
2025-10-11 09:58:41,0.17,-0.21,1.09,4.93,6.23,0.03,15:56:04
2025-10-11 09:58:41,0.16,-0.21,1.09,4.49,6.39,0.16,15:56:04
2025-10-11 09:58:41,0.15,-0.22,1.1,4.38,6.38,0.06,15:56:04
2025-10-11 09:58:41,0.15,-0.22,0.91,1.64,6.35,0.09,15:56:04
2025-10-11 09:58:41,0.15,-0.21,1.08,5.44,6.2,0.18,15:56:05
2025-10-11 09:58:41,0.16,-0.21,1.1,4.92,6.37,0.05,15:56:05
2025-10-11 09:58:41,0.14,-0.21,0.89,2.49,6.31,0.12,15:56:05
2025-10-11 09:58:41,0.14,-0.18,1.09,5.48,6.26,0.09,15:56:05
2025-10-11 09:58:41,0.17,-0.21,1.09,5.27,6.35,0.0,15:56:06
2025-10-11 09:58:41,0.15,-0.2,1.08,5.15,6.36,0.16,15:56:06
2025-10-11 09:58:41,0.13,-0.19,0.9,3.16,6.28,0.18,15:56:06
2025-10-11 09:58:41,0.14,-0.21,1.09,5.35,6.31,0.15,15:56:06
2025-10-11 09:58:42,0.16,-0.19,1.11,4.45,6.21,0.04,15:56:07
2025-10-11 09:58:42,0.17,-0.19,1.08,4.46,6.24,0.14,15:56:07
2025-10-11 09:58:42,0.15,-0.21,0.88,3.93,6.28,0.16,15:56:07
2025-10-11 09:58:42,0.15,-0.21,1.08,4.66,6.33,0.12,15:56:07
2025-10-11 09:58:42,0.14,-0.18,1.09,3.73,6.23,0.09,15:56:08
2025-10-11 09:58:42,0.14,-0.21,1.1,4.24,6.33,0.02,15:56:08
2025-10-11 09:58:42,0.14,-0.22,0.92,4.15,6.35,0.11,15:56:08
2025-10-11 09:58:42,0.14,-0.21,1.1,4.6,6.33,0.17,15:56:08
2025-10-11 09:58:42,0.17,-0.19,1.1,3.77,6.29,0.18,15:56:09
2025-10-11 09:58:42,0.14,-0.21,1.08,3.86,6.29,0.1,15:56:09
2025-10-11 09:58:42,0.14,-0.21,0.92,4.57,6.29,0.02,15:56:09
2025-10-11 09:58:43,0.16,-0.21,1.1,3.3,6.24,0.14,15:56:09
2025-10-11 09:58:43,0.15,-0.21,1.12,2.85,6.35,0.12,15:56:10
2025-10-11 09:58:43,0.15,-0.19,1.09,2.5,6.28,0.04,15:56:10
2025-10-11 09:58:43,0.13,-0.19,0.91,4.48,6.29,0.03,15:56:10
2025-10-11 09:58:43,0.16,-0.19,1.09,3.08,6.4,0.02,15:56:10
2025-10-11 09:58:43,0.17,-0.19,0.89,4.55,6.21,0.0,15:56:11
2025-10-11 09:58:43,0.13,-0.22,1.08,2.11,6.21,0.11,15:56:11
2025-10-11 09:58:43,0.13,-0.18,1.1,2.38,6.25,0.16,15:56:11
2025-10-11 09:58:43,0.17,-0.21,1.09,2.16,6.25,0.08,15:56:11
2025-10-11 09:58:43,0.14,-0.2,1.08,1.31,6.27,0.1,15:56:12
2025-10-11 09:58:43,0.15,-0.19,1.1,0.78,6.26,0.08,15:56:12
2025-10-11 09:58:43,0.15,-0.19,1.08,0.6,6.21,0.13,15:56:12
2025-10-11 09:58:44,0.14,-0.2,0.92,4.35,6.33,0.07,15:56:12
2025-10-11 09:58:44,0.13,-0.22,1.07,-0.38,6.33,0.09,15:56:13
2025-10-11 09:58:44,0.16,-0.2,1.09,0.14,6.34,0.11,15:56:13
2025-10-11 09:58:44,0.17,-0.21,1.09,0.05,6.39,0.09,15:56:13
2025-10-11 09:58:44,0.17,-0.2,0.89,4.25,6.27,0.03,15:56:13
2025-10-11 09:58:44,0.15,-0.21,0.9,3.33,6.22,0.15,15:56:14
2025-10-11 09:58:44,0.14,-0.19,1.07,-0.6,6.32,0.17,15:56:14
2025-10-11 09:58:44,0.14,-0.2,1.1,-0.9,6.23,0.11,15:56:14
2025-10-11 09:58:44,0.14,-0.22,1.08,-1.44,6.39,0.12,15:56:14
2025-10-11 09:58:44,0.15,-0.21,1.09,-2.28,6.36,0.12,15:56:15
2025-10-11 09:58:44,0.16,-0.21,0.88,3.23,6.27,0.08,15:56:15
2025-10-11 09:58:45,0.14,-0.21,1.11,-2.2,6.33,0.18,15:56:15
2025-10-11 09:58:45,0.14,-0.19,1.11,-1.85,6.29,0.02,15:56:15
2025-10-11 09:58:45,0.16,-0.21,1.08,-3.32,6.39,0.05,15:56:16
2025-10-11 09:58:45,0.14,-0.19,1.09,-3.38,6.29,0.02,15:56:16
2025-10-11 09:58:45,0.13,-0.18,1.08,-3.23,6.39,0.09,15:56:16
2025-10-11 09:58:45,0.15,-0.21,0.92,2.58,6.3,0.01,15:56:16
2025-10-11 09:58:45,0.17,-0.21,0.92,0.97,6.35,0.0,15:56:17
2025-10-11 09:58:45,0.15,-0.18,1.08,-3.92,6.22,0.12,15:56:17
2025-10-11 09:58:45,0.14,-0.21,1.09,-3.57,6.29,0.0,15:56:17
2025-10-11 09:58:45,0.14,-0.22,1.1,-3.23,6.28,0.08,15:56:17
2025-10-11 09:58:45,0.14,-0.21,1.07,-4.51,6.27,0.2,15:56:18
2025-10-11 09:58:45,0.16,-0.19,0.92,0.29,6.35,0.01,15:56:18
2025-10-11 09:58:46,0.16,-0.21,1.08,-3.8,6.2,0.14,15:56:18
2025-10-11 09:58:46,0.13,-0.22,1.09,-3.88,6.36,0.02,15:56:18
2025-10-11 09:58:46,0.14,-0.19,1.07,-4.81,6.27,0.05,15:56:19
2025-10-11 09:58:46,0.14,-0.2,1.09,-4.62,6.33,0.05,15:56:19
2025-10-11 09:58:46,0.13,-0.22,1.09,-4.78,6.32,0.02,15:56:19
2025-10-11 09:58:46,0.16,-0.19,0.89,-0.75,6.29,0.19,15:56:19
2025-10-11 09:58:46,0.14,-0.21,0.9,-2.11,6.27,0.11,15:56:20
2025-10-11 09:58:46,0.17,-0.21,1.07,-4.86,6.26,0.16,15:56:20
2025-10-11 09:58:46,0.13,-0.19,1.05,-4.65,6.23,0.11,15:56:20
2025-10-11 09:58:46,0.17,-0.2,1.06,-4.54,6.23,0.05,15:56:20
2025-10-11 09:58:46,0.13,-0.21,1.05,-4.5,6.37,0.02,15:56:21
2025-10-11 09:58:47,0.15,-0.18,1.05,-5.09,6.39,0.18,15:56:21
2025-10-11 09:58:47,0.15,-0.21,1.09,-5.22,6.36,0.01,15:56:21
2025-10-11 09:58:47,0.14,-0.2,1.08,-5.34,6.28,0.11,15:56:22
2025-10-11 09:58:47,0.16,-0.21,1.06,-4.67,6.39,0.14,15:56:22
2025-10-11 09:58:47,0.16,-0.2,0.92,-2.74,6.35,0.19,15:56:22
2025-10-11 09:58:47,0.15,-0.2,1.06,-4.6,6.22,0.17,15:56:22
2025-10-11 09:58:47,0.14,-0.2,1.05,-4.74,6.33,0.04,15:56:23
2025-10-11 09:58:47,0.14,-0.22,1.05,-4.88,6.36,0.19,15:56:23
2025-10-11 09:58:47,0.15,-0.19,0.93,-3.0,6.37,0.09,15:56:23
2025-10-11 09:58:47,0.14,-0.18,1.05,-4.62,6.27,0.15,15:56:23
2025-10-11 09:58:47,0.16,-0.22,0.93,-4.38,6.27,0.01,15:56:24
2025-10-11 09:58:47,0.13,-0.18,1.04,-4.08,6.3,0.06,15:56:24
2025-10-11 09:58:48,0.13,-0.21,1.04,-3.58,6.29,0.13,15:56:24
2025-10-11 09:58:48,0.17,-0.2,1.04,-4.35,6.26,0.11,15:56:24
2025-10-11 09:58:48,0.14,-0.22,1.04,-2.97,6.32,0.15,15:56:25
2025-10-11 09:58:48,0.16,-0.22,0.94,-4.16,6.38,0.17,15:56:25
2025-10-11 09:58:48,0.16,-0.19,1.04,-2.92,6.2,0.19,15:56:25
2025-10-11 09:58:48,0.14,-0.22,1.06,-3.63,6.21,0.1,15:56:25
2025-10-11 09:58:48,0.16,-0.2,1.03,-2.34,6.3,0.06,15:56:26
2025-10-11 09:58:48,0.15,-0.21,1.06,-1.98,6.31,0.0,15:56:26
2025-10-11 09:58:48,0.13,-0.19,1.04,-1.94,6.38,0.03,15:56:26
2025-10-11 09:58:48,0.13,-0.21,0.91,-4.83,6.33,0.02,15:56:26
2025-10-11 09:58:48,0.16,-0.2,1.03,-1.8,6.38,0.16,15:56:27
2025-10-11 09:58:49,0.16,-0.19,1.06,-1.05,6.3,0.04,15:56:27
2025-10-11 09:58:49,0.16,-0.18,1.06,-1.13,6.36,0.17,15:56:27
2025-10-11 09:58:49,0.15,-0.2,0.94,-5.49,6.25,0.18,15:56:27
2025-10-11 09:58:49,0.15,-0.2,0.94,-4.44,6.32,0.03,15:56:28
2025-10-11 09:58:49,0.17,-0.22,1.06,-0.65,6.36,0.04,15:56:28
2025-10-11 09:58:49,0.13,-0.19,1.04,-0.52,6.31,0.04,15:56:28
2025-10-11 09:58:49,0.13,-0.2,1.05,-0.63,6.21,0.05,15:56:28
2025-10-11 09:58:49,0.13,-0.18,1.05,0.35,6.31,0.12,15:56:29
2025-10-11 09:58:49,0.14,-0.21,0.93,-4.51,6.35,0.03,15:56:29
2025-10-11 09:58:49,0.14,-0.18,1.04,0.51,6.22,0.16,15:56:29
2025-10-11 09:58:49,0.15,-0.18,1.02,0.07,6.35,0.15,15:56:29
2025-10-11 09:58:49,0.13,-0.22,0.94,-4.48,6.28,0.05,15:56:30
2025-10-11 09:58:50,0.13,-0.22,1.05,1.8,6.38,0.02,15:56:30
2025-10-11 09:58:50,0.15,-0.18,1.03,1.39,6.24,0.03,15:56:30
2025-10-11 09:58:50,0.16,-0.2,1.01,1.03,6.36,0.06,15:56:30
2025-10-11 09:58:50,0.14,-0.21,1.01,2.03,6.33,0.09,15:56:31
2025-10-11 09:58:50,0.15,-0.19,1.03,2.31,6.33,0.03,15:56:31
2025-10-11 09:58:50,0.13,-0.2,1.02,2.75,6.22,0.03,15:56:31
2025-10-11 09:58:50,0.15,-0.2,0.95,-3.07,6.33,0.03,15:56:31
2025-10-11 09:58:50,0.13,-0.19,0.95,-2.55,6.27,0.16,15:56:32
2025-10-11 09:58:50,0.14,-0.21,1.02,3.56,6.26,0.05,15:56:32
2025-10-11 09:58:50,0.16,-0.22,1.0,3.64,6.25,0.07,15:56:32
2025-10-11 09:58:50,0.17,-0.19,1.01,3.45,6.26,0.09,15:56:32
2025-10-11 09:58:51,0.14,-0.2,1.0,4.43,6.3,0.18,15:56:33
2025-10-11 09:58:51,0.16,-0.19,1.0,4.26,6.4,0.05,15:56:33
2025-10-11 09:58:51,0.13,-0.19,1.02,4.16,6.4,0.06,15:56:33
2025-10-11 09:58:51,0.16,-0.19,0.94,-1.38,6.21,0.18,15:56:33
2025-10-11 09:58:51,0.13,-0.2,0.99,4.19,6.37,0.18,15:56:34
2025-10-11 09:58:51,0.16,-0.18,1.0,4.95,6.31,0.1,15:56:34
2025-10-11 09:58:51,0.15,-0.19,1.01,4.09,6.27,0.1,15:56:34
2025-10-11 09:58:51,0.15,-0.19,0.96,-0.95,6.21,0.19,15:56:34
2025-10-11 09:58:51,0.16,-0.2,1.02,4.39,6.27,0.06,15:56:35
2025-10-11 09:58:51,0.15,-0.2,1.02,4.95,6.29,0.02,15:56:35
2025-10-11 09:58:51,0.15,-0.19,1.02,5.33,6.39,0.11,15:56:35
2025-10-11 09:58:51,0.17,-0.2,0.94,0.51,6.32,0.19,15:56:35
2025-10-11 09:58:52,0.17,-0.21,0.99,4.49,6.21,0.11,15:56:36
2025-10-11 09:58:52,0.16,-0.21,0.99,1.19,6.29,0.13,15:56:36
2025-10-11 09:58:52,0.14,-0.21,1.02,5.13,6.34,0.05,15:56:36
2025-10-11 09:58:52,0.14,-0.19,0.99,5.05,6.35,0.19,15:56:36
2025-10-11 09:58:52,0.15,-0.19,0.99,2.19,6.35,0.11,15:56:37
2025-10-11 09:58:52,0.17,-0.2,1.0,5.21,6.23,0.12,15:56:37
2025-10-11 09:58:52,0.15,-0.19,1.0,4.86,6.32,0.05,15:56:37
2025-10-11 09:58:52,0.15,-0.18,0.98,5.11,6.38,0.0,15:56:37
2025-10-11 09:58:52,0.14,-0.2,1.01,4.54,6.34,0.0,15:56:38
2025-10-11 09:58:52,0.14,-0.18,0.99,4.78,6.24,0.1,15:56:38
2025-10-11 09:58:52,0.14,-0.2,0.98,5.01,6.26,0.04,15:56:38
2025-10-11 09:58:53,0.16,-0.18,0.97,2.83,6.21,0.07,15:56:38
2025-10-11 09:58:53,0.14,-0.21,1.0,4.19,6.22,0.13,15:56:39
2025-10-11 09:58:53,0.17,-0.21,0.97,3.35,6.32,0.15,15:56:39
2025-10-11 09:58:53,0.13,-0.21,1.0,3.97,6.24,0.2,15:56:39
2025-10-11 09:58:53,0.16,-0.19,1.0,4.6,6.34,0.08,15:56:39
2025-10-11 09:58:53,0.14,-0.19,0.99,4.6,6.34,0.18,15:56:40
2025-10-11 09:58:53,0.13,-0.19,0.99,3.21,6.35,0.12,15:56:40
2025-10-11 09:58:53,0.14,-0.2,0.97,4.14,6.21,0.01,15:56:40
2025-10-11 09:58:53,0.14,-0.18,0.97,3.25,6.38,0.04,15:56:40
2025-10-11 09:58:53,0.16,-0.21,0.96,3.18,6.39,0.04,15:56:41
2025-10-11 09:58:53,0.14,-0.21,0.96,3.39,6.33,0.13,15:56:41
2025-10-11 09:58:53,0.15,-0.22,1.0,2.53,6.39,0.12,15:56:41
2025-10-11 09:58:54,0.14,-0.2,0.99,4.76,6.34,0.09,15:56:41
2025-10-11 09:58:54,0.17,-0.19,0.98,4.57,6.21,0.18,15:56:42
2025-10-11 09:58:54,0.17,-0.2,0.99,2.51,6.29,0.02,15:56:42
2025-10-11 09:58:54,0.17,-0.2,0.98,2.1,6.39,0.09,15:56:42
2025-10-11 09:58:54,0.15,-0.22,0.98,2.22,6.37,0.0,15:56:42
2025-10-11 09:58:54,0.14,-0.2,0.95,1.05,6.32,0.05,15:56:43
2025-10-11 09:58:54,0.13,-0.19,1.02,5.4,6.23,0.01,15:56:43
2025-10-11 09:58:54,0.13,-0.21,0.97,0.65,6.39,0.18,15:56:43
2025-10-11 09:58:54,0.16,-0.21,0.96,1.42,6.23,0.04,15:56:43
2025-10-11 09:58:54,0.15,-0.18,0.94,0.35,6.32,0.07,15:56:44
2025-10-11 09:58:54,0.16,-0.21,0.94,-0.3,6.29,0.14,15:56:44
2025-10-11 09:58:55,0.16,-0.19,0.94,-0.22,6.24,0.14,15:56:44
2025-10-11 09:58:55,0.17,-0.2,1.0,5.28,6.21,0.03,15:56:44
2025-10-11 09:58:55,0.16,-0.21,1.02,4.03,6.24,0.05,15:56:45
2025-10-11 09:58:55,0.17,-0.21,0.97,-0.47,6.34,0.05,15:56:45
2025-10-11 09:58:55,0.15,-0.19,0.95,-0.91,6.23,0.07,15:56:45
2025-10-11 09:58:55,0.16,-0.19,0.97,-0.57,6.27,0.12,15:56:45
2025-10-11 09:58:55,0.13,-0.19,0.94,-1.57,6.21,0.03,15:56:46
2025-10-11 09:58:55,0.15,-0.2,0.94,-1.66,6.28,0.12,15:56:46
2025-10-11 09:58:55,0.16,-0.21,0.96,-1.87,6.31,0.03,15:56:46
2025-10-11 09:58:55,0.14,-0.21,1.03,4.3,6.26,0.01,15:56:46
2025-10-11 09:58:55,0.17,-0.21,0.93,-2.42,6.3,0.03,15:56:47
2025-10-11 09:58:55,0.16,-0.21,0.94,-2.35,6.23,0.06,15:56:47
2025-10-11 09:58:56,0.16,-0.21,0.94,-3.21,6.38,0.18,15:56:47
2025-10-11 09:58:56,0.15,-0.19,1.01,3.48,6.29,0.16,15:56:47
2025-10-11 09:58:56,0.14,-0.2,0.94,-3.91,6.35,0.05,15:56:48
2025-10-11 09:58:56,0.16,-0.18,0.93,-3.95,6.24,0.07,15:56:48
2025-10-11 09:58:56,0.16,-0.2,0.94,-3.14,6.33,0.14,15:56:48
2025-10-11 09:58:56,0.16,-0.19,1.04,2.18,6.29,0.1,15:56:48
2025-10-11 09:58:56,0.14,-0.2,1.04,1.18,6.38,0.12,15:56:49
2025-10-11 09:58:56,0.13,-0.21,0.95,-4.14,6.23,0.12,15:56:49
2025-10-11 09:58:56,0.14,-0.19,0.92,-4.3,6.36,0.01,15:56:49
2025-10-11 09:58:56,0.15,-0.2,0.95,-4.27,6.35,0.17,15:56:49
2025-10-11 09:58:56,0.14,-0.21,0.93,-4.72,6.29,0.14,15:56:50
